Rec No	Cod Imput	Tipo Movim	Fecha Comprob	Periodo Contable	Num Comprob	Descripcion	Importe	Actividad	Tipo Proveedor	Cod Provincia	Nro Ordenpago	Memo
1903	80,304	Facturas Cuenta Corriente	79,248	79,261	3,846	BYJ COMBUSTIBLES SRL	872.34	0	5	4	0	
1904	10,008	Facturas Cuenta Corriente	79,248	79,261	147	SANTA CRUZ DANIEL DOMINGO	66,739.00	0	7	13	0	
1905	100,075	Facturas Cuenta Corriente	79,241	79,261	445	ANDRETICH HUGO A	1,250.00	0	8	252	0	
1906	90,456	Facturas Cuenta Corriente	79,233	79,261	7,019,824	SANCOR SEGUROS	564.74	0	14	18	0	
1907	70,302	Facturas Cuenta Corriente	79,233	79,261	7,183,192	SANCOR SEGUROS	517.15	0	14	18	0	
1908	100,077	Facturas Cuenta Corriente	79,245	79,261	5,627,388	SANCOR SEGUROS	293.03	0	14	18	0	
1909	100,077	Facturas Cuenta Corriente	79,245	79,261	5,882,899	SANCOR SEGUROS	261.77	0	14	18	0	
1910	100,077	Facturas Cuenta Corriente	79,208	79,231	5,953,396	SANCOR SEGUROS	261.77	0	14	18	0	
1911	100,077	Facturas Cuenta Corriente	79,245	79,261	5,272,029	SANCOR SEGUROS	261.77	0	14	18	0	
1912	100,077	Facturas Cuenta Corriente	79,245	79,261	5,272,030	SANCOR SEGUROS	261.77	0	14	18	0	
1913	100,088	Facturas Cuenta Corriente	79,243	79,261	159,710	SANCOR SEGUROS	955	0	14	18	0	
1914	10,187	Facturas Cuenta Corriente	79,245	79,261	2,810,013	EPE	3,045.11	0	25	208	0	
1915	150	Facturas Cuenta Corriente	79,245	79,261	2,810,012	EPE	6,303.08	0	25	208	0	
1916	100,052	Facturas Cuenta Corriente	79,241	79,261	13,492,232	SENASA	338	0	19	252	0	
1918	10,228	Orden de Pago	79,260	79,260	378	ANDRETICH HUGO A	1,250.00	0	8	252	378	
1919	10,228	Orden de Pago	79,260	79,260	379	BYJ COMBUSTIBLES SRL	1,369.62	0	5	4	379	
1920	10,228	Orden de Pago	79,260	79,260	380	EPE	12,301.39	0	25	208	380	
1921	10,228	Orden de Pago	79,260	79,260	381	OPER.DE ESTAC.DE SERV. SA	3,090.16	0	5	252	381	
1922	10,228	Orden de Pago	79,260	79,260	382	SENASA	338	0	19	252	382	
1923	10,228	Orden de Pago	79,260	79,260	383	YPF HUGO MANCINI	45,200.00	0	5	13	383	
1924	10,228	Orden de Pago	79,260	79,260	384	FERRETERIA LA TUERCA FLOJA	1,499.19	0	10	13	384	
1925	10,228	Orden de Pago	79,260	79,260	385	SANCOR SEGUROS	4,052.01	0	14	18	385	
1926	10,228	Orden de Pago	79,260	79,260	386	SANTA CRUZ DANIEL DOMINGO	66,739.00	0	7	13	386	
1927	100,074	Facturas Cuenta Corriente	79,250	79,261	19	CASTELLARI Fer. Y PONS EDITA	170,373.55	0	6	13	0	
1928	209	Facturas Cuenta Corriente	79,200	79,231	1,192	INSUTAMBO AYR	2,078.60	0	13	253	0	
1929	209	Facturas Cuenta Corriente	79,227	79,231	1,231	INSUTAMBO AYR	2,079.10	0	13	253	0	
1930	209	Facturas Cuenta Corriente	79,254	79,261	1,261	INSUTAMBO AYR	1,004.10	0	13	253	0	
1931	100,093	Facturas Cuenta Corriente	79,231	79,261	2,422,690	ADT Security Services SA	618.02	0	18	73	0	
1967	10,228	Orden de Pago	79,245	79,245	349	TALLER METALURGICO LOPEZ	2,727.12	0	1	0	349	
2000	10,304	Facturas Cuenta Corriente	79,257	79,261	8,467	COMERCIAL EUSEBIA S.A.	17,295.00	0	2	13	0	
2001	10,173	Facturas Cuenta Corriente	79,259	79,261	8,521	COMERCIAL EUSEBIA S.A.	7,560.00	0	2	13	0	
2002	10,228	Orden de Pago	79,267	79,267	387	ADT Security Services SA	747.8	0	18	73	387	
2003	10,228	Orden de Pago	79,267	79,267	388	CASTELLARI Fer. Y PONS EDITA	206,152.00	0	6	13	388	
2004	10,228	Orden de Pago	79,267	79,267	389	INSUTAMBO AYR	6,245.78	0	13	253	389	
2005	10,228	Orden de Pago	79,270	79,270	390	COMERCIAL EUSEBIA S.A.	140,589.61	0	2	13	390	
2006	10,228	Orden de Pago	79,271	79,271	391	COMERCIAL EUSEBIA S.A.	37,525.71	0	2	13	391	
2007	10,228	Orden de Pago	79,270	79,270	392	GIORDANO RAUL NORBERTO	2,211.03	0	11	13	392	
2008	10,228	Orden de Pago	79,270	79,270	393	GIORDANO RAUL NORBERTO	2,117.23	0	11	13	393	
2009	60,604	Documento de Contado	78,531	78,531	1	SALDO INICIAL BANCO	945,642.76	0	0	0	0	
2010	10,216	Facturas Cuenta Corriente	79,266	79,292	8,552	COMERCIAL EUSEBIA S.A.	213,180.00	0	2	13	0	
2011	100,076	Facturas Cuenta Corriente	79,262	79,292	936	GIORDANO RAUL NORBERTO	1,499.11	0	11	13	0	
2012	100,076	Facturas Cuenta Corriente	79,262	79,292	937	GIORDANO RAUL NORBERTO	5,621.19	0	11	13	0	
2013	155	Facturas Cuenta Corriente	79,270	79,292	8,998	BARTOLO J. PONS S.A.	73,249.00	0	38	101	0	
2014	10,041	Ventas Cuenta Corriente	79,261	79,261	440	PEIRETTI MIGUEL S.R.L.	750,837.38	0	3	96	0	
2015	10,228	Orden de Pago	79,276	79,276	394	COMERCIAL EUSEBIA S.A.	44,106.15	0	2	13	394	
2016	10,228	Orden de Pago	79,276	79,276	395	COMERCIAL EUSEBIA S.A.	66,437.71	0	2	13	395	
2017	60,607	Cobranza	79,277	79,277	54	PEIRETTI MIGUEL S.R.L.	863,463.52	0	3	96	54	
2018	100,076	Facturas Cuenta Corriente	79,276	79,292	797	FERRETERIA LA TUERCA FLOJA	1,531.62	0	10	13	0	
2019	10,228	Orden de Pago	79,277	79,277	396	FERRETERIA LA TUERCA FLOJA	1,853.26	0	10	13	396	
2020	24	Facturas Cuenta Corriente	79,246	79,231	373	BELTRAMINO EDUARDO N	3,200.00	0	18	13	0	
2021	10,008	Facturas Cuenta Corriente	79,248	79,261	147	SANTA CRUZ DANIEL DOMINGO	66,739.00	0	7	13	0	
2022	100,075	Facturas Cuenta Corriente	79,241	79,261	445	ANDRETICH HUGO A	1,250.00	0	8	252	0	
2023	60,602	Facturas Cuenta Corriente	79,261	79,261	109	FORNARI PEDRO EMILIO	16,815.00	0	9	252	0	
2024	70,771	Facturas Cuenta Corriente	79,202	79,231	357	QUINTANA CLAUDIA ALEJANDRA	5,115.70	0	2	252	0	
2025	100,088	Facturas Cuenta Corriente	79,243	79,261	251,353	SANCOR SEGUROS	955	0	14	18	0	
2026	30,601	Facturas Cuenta Corriente	79,243	79,261	2,695	TULIO F. VARZZI	867.62	0	5	115	0	
2027	30,601	Facturas Cuenta Corriente	79,200	79,231	2,515	TULIO F. VARZZI	857.62	0	5	115	0	
2028	10,010	Facturas Cuenta Corriente	79,230	79,231	3,998	TORRAZA LUIS ORDEÑADORAS	1,478.75	0	15	115	0	
2029	100,083	Facturas Cuenta Corriente	79,232	79,261	4,037	TORRAZA LUIS ORDEÑADORAS	1,600.00	0	15	115	0	
2030	10,010	Facturas Cuenta Corriente	79,232	79,261	4,037	TORRAZA LUIS ORDEÑADORAS	1,570.43	0	15	115	0	
2031	205	Facturas Cuenta Corriente	79,244	79,261	24,335	INSUPEC SA	8,927.52	0	31	252	0	
2032	10,228	Orden de Pago	79,281	79,281	397	ANDRETICH HUGO A	1,250.00	0	8	252	397	
2033	10,228	Orden de Pago	79,281	79,281	398	FORNARI PEDRO EMILIO	16,815.00	0	9	252	398	
2034	10,228	Orden de Pago	79,281	79,281	399	QUINTANA CLAUDIA ALEJANDRA	6,190.00	0	2	252	399	
2035	10,228	Orden de Pago	79,281	79,281	400	SANCOR SEGUROS	955	0	14	18	400	
2036	10,228	Orden de Pago	79,281	79,281	401	SANTA CRUZ DANIEL DOMINGO	66,739.00	0	7	13	401	
2037	10,228	Orden de Pago	79,281	79,281	402	BELTRAMINO EDUARDO N	3,200.00	0	18	13	402	
2038	10,228	Orden de Pago	79,281	79,281	403	SANTA CRUZ DANIEL DOMINGO	60,066.00	0	7	13	403	
2039	10,228	Orden de Pago	79,281	79,281	404	PUSSETTO JORGE Y KESSEL CRISTI	631,123.90	0	18	13	404	
2040	10,228	Orden de Pago	79,281	79,281	405	COMERCIAL EUSEBIA S.A.	-24,029.14	0	2	13	405	
2041	100,074	Facturas Cuenta Corriente	79,279	79,292	20	CASTELLARI Fer. Y PONS EDITA	198,978.00	0	6	13	0	
2042	10,228	Orden de Pago	79,281	79,281	406	CASTELLARI Fer. Y PONS EDITA	240,763.38	0	6	13	406	
2052	10,228	Orden de Pago	79,286	79,286	407	TORRAZA LUIS ORDEÑADORAS	1,789.29	0	15	115	407	
2053	10,228	Orden de Pago	79,286	79,286	408	TORRAZA LUIS ORDEÑADORAS	3,836.22	0	15	115	408	
2054	10,228	Orden de Pago	79,286	79,286	409	COMERCIAL EUSEBIA S.A.	22,534.38	0	2	13	409	
2055	10,228	Orden de Pago	79,286	79,286	410	COMERCIAL EUSEBIA S.A.	20,926.95	0	2	13	410	
2056	100,093	Facturas Cuenta Corriente	79,262	79,292	2,441,835	ADT Security Services SA	618.02	0	18	73	0	
2057	10,228	Orden de Pago	79,288	79,288	411	ADT Security Services SA	747.8	0	18	73	411	
2058	10,228	Orden de Pago	79,288	79,288	412	ANDRETICH HUGO A	1,250.00	0	8	252	412	
2059	10,228	Orden de Pago	79,288	79,288	413	BYJ COMBUSTIBLES SRL	2,585.44	0	5	4	413	
2060	10,228	Orden de Pago	79,288	79,288	414	OCLIDES KALBERMATTEN Y CIA SRL	292.53	0	2	252	414	
2061	10,228	Orden de Pago	79,288	79,288	415	OPER.DE ESTAC.DE SERV. SA	1,360.03	0	5	252	415	
2062	70,506	Facturas Cuenta Corriente	79,277	79,292	8,575	COMERCIAL EUSEBIA S.A.	49,720.32	0	2	13	0	
2063	10,018	Facturas Cuenta Corriente	79,277	79,292	8,587	COMERCIAL EUSEBIA S.A.	3,636.00	0	2	13	0	
2064	53	Facturas Cuenta Corriente	79,277	79,292	8,587	COMERCIAL EUSEBIA S.A.	960	0	2	13	0	
2065	90,103	Facturas Cuenta Corriente	79,277	79,292	8,587	COMERCIAL EUSEBIA S.A.	1,779.56	0	2	13	0	
2066	10,002	Facturas Cuenta Corriente	79,277	79,292	8,587	COMERCIAL EUSEBIA S.A.	2,123.00	0	2	13	0	
2067	10,018	Facturas Cuenta Corriente	79,283	79,292	8,673	COMERCIAL EUSEBIA S.A.	3,568.50	0	2	13	0	
2068	90,103	Facturas Cuenta Corriente	79,283	79,292	8,673	COMERCIAL EUSEBIA S.A.	1,376.50	0	2	13	0	
2069	53	Facturas Cuenta Corriente	79,283	79,292	8,673	COMERCIAL EUSEBIA S.A.	960	0	2	13	0	
2070	90,103	Facturas Cuenta Corriente	79,283	79,292	8,673	COMERCIAL EUSEBIA S.A.	1,620.97	0	2	13	0	
2071	10,179	Facturas Cuenta Corriente	78,919	78,919	11,701	RETIRO EMPRESARIAL FORNARI	37,500.00	8	0	0	0	
2072	100,095	Facturas Cuenta Corriente	78,919	78,919	11,702	RETIRO EMPRESARIAL DEMARIA	37,500.00	0	0	0	0	
2073	10,228	Orden de Pago	79,288	79,288	416	SANCOR SEGUROS	751	0	14	18	416	
2074	10,228	Orden de Pago	79,291	79,291	418	COMERCIAL EUSEBIA S.A.	8,353.80	0	2	13	418	
2075	10,228	Orden de Pago	79,291	79,291	419	GIORDANO RAUL NORBERTO	1,813.92	0	11	13	419	
2076	10,228	Orden de Pago	79,291	79,291	420	GIORDANO RAUL NORBERTO	6,801.64	0	11	13	420	
2077	10,228	Orden de Pago	79,291	79,291	421	SANCOR SEGUROS	2,346.00	0	14	18	421	
2078	10,010	Facturas Cuenta Corriente	79,279	79,292	4,298	TORRAZA LUIS ORDEÑADORAS	16,741.73	0	15	115	0	
2079	100,083	Facturas Cuenta Corriente	79,287	79,292	4,393	TORRAZA LUIS ORDEÑADORAS	600	0	15	115	0	
2081	71,001	Facturas Cuenta Corriente	79,277	79,292	982	TALLER METALURGICO LOPEZ	10,300.00	0	17	13	0	
2082	90,482	Facturas Cuenta Corriente	79,277	79,292	982	TALLER METALURGICO LOPEZ	1,307.89	0	17	13	0	
2083	155	Facturas Cuenta Corriente	79,292	79,292	9,180	BARTOLO J. PONS S.A.	256,530.60	0	38	101	0	
2084	155	Nota de Crédito	79,292	79,292	527	BARTOLO J. PONS S.A.	6,199.00	0	38	101	0	
2085	10,228	Orden de Pago	79,291	79,291	422	COMERCIAL EUSEBIA S.A.	15,590.85	0	2	13	422	
2086	60,703	Documento de Contado	79,292	79,292	2	Ley 25413	12,494.50	0	0	0	0	
2087	100,086	Documento de Contado	79,292	79,292	3	EXTRACTO DE CUENTA	130.17	0	0	0	0	
2088	100,086	Documento de Contado	79,292	79,292	4	COMISION OPERAC.CAJA	198.25	0	0	0	0	
2089	100,086	Documento de Contado	79,292	79,292	5	MANTENIMIETO CUENTA	510.05	0	0	0	0	
2090	100,086	Documento de Contado	79,292	79,292	6	IVA GENERAL	213.07	0	0	0	0	
2091	60,703	Documento de Contado	79,294	79,294	6	LEY 25413	4.64	0	0	0	0	
2092	100,086	Documento de Contado	79,294	79,294	7	MANTENIMIENTO CUENTA	510.05	0	0	0	0	
2093	100,086	Documento de Contado	79,294	79,294	8	EXTRACTO DE CUENTA	130.17	0	0	0	0	
2095	60,703	Documento de Contado	79,297	79,297	10	LEY 25413	600	0	0	0	0	
2096	100,076	Facturas Cuenta Corriente	79,292	79,292	1,037	GIORDANO RAUL NORBERTO	5,803.68	0	15	115	0	
2097	100,075	Facturas Cuenta Corriente	79,265	79,292	463	ANDRETICH HUGO A	1,250.00	0	8	252	0	
2098	100,084	Facturas Cuenta Corriente	79,296	79,320	194	PUSSETTO JORGE Y KESSEL CRISTI	521,590.00	0	18	13	0	
2099	10,010	Facturas Cuenta Corriente	79,264	79,292	4,182	TORRAZA LUIS ORDEÑADORAS	3,444.00	0	15	115	0	
2100	31,101	Facturas Cuenta Corriente	79,270	79,292	412	POMIRO DAVIR SEBASTIAN	6,800.00	0	17	96	0	
2101	31,101	Facturas Cuenta Corriente	79,282	79,292	214	MILANESIO OMAR MIGUEL	6,500.00	0	17	13	0	
2103	100,052	Facturas Cuenta Corriente	79,297	79,320	13,781,512	SENASA	98	0	19	252	0	
2104	100,052	Facturas Cuenta Corriente	79,297	79,320	13,781,481	SENASA	418	0	19	252	0	
2105	10,228	Orden de Pago	79,302	79,302	423	ANDRETICH HUGO A	1,250.00	0	8	252	423	
2106	10,228	Orden de Pago	79,302	79,302	424	BARTOLO J. PONS S.A.	88,631.29	0	38	101	424	
2107	10,228	Orden de Pago	79,296	79,296	425	COMERCIAL EUSEBIA S.A.	42,974.10	0	2	13	425	
2108	10,228	Orden de Pago	79,301	79,301	426	COMERCIAL EUSEBIA S.A.	10,283.26	0	2	13	426	
2109	10,228	Orden de Pago	79,301	79,301	427	EPE	15,070.41	0	25	208	427	
2110	10,228	Orden de Pago	79,302	79,302	428	SENASA	516	0	19	252	428	
2111	10,228	Orden de Pago	79,302	79,302	429	PUSSETTO JORGE Y KESSEL CRISTI	-0.01	0	18	13	429	
2113	60,703	Documento de Contado	79,299	79,299	12	LEY 25413	3.1	0	0	0	0	
2114	60,703	Documento de Contado	79,300	79,300	13	LEY 25413	531.79	0	0	0	0	
2115	60,703	Documento de Contado	79,300	79,300	14	LEY 25413	119.11	0	0	0	0	
2116	60,703	Documento de Contado	79,301	79,301	15	LEY 25413	61.7	0	0	0	0	
2117	80,304	Facturas Cuenta Corriente	79,291	79,292	85,823	OPER.DE ESTAC.DE SERV. SA	492.63	0	5	252	0	
2118	80,304	Facturas Cuenta Corriente	79,292	79,292	6,130	BYJ COMBUSTIBLES SRL	1,117.31	0	5	4	0	
2119	10,041	Ventas Cuenta Corriente	79,292	79,292	479	PEIRETTI MIGUEL S.R.L.	724,487.64	0	3	96	0	
2120	10,228	Orden de Pago	79,292	79,292	430	BYJ COMBUSTIBLES SRL	1,760.31	0	5	4	430	
2121	10,228	Orden de Pago	79,292	79,292	431	OPER.DE ESTAC.DE SERV. SA	722.01	0	5	252	431	
2122	80,304	Facturas Cuenta Corriente	79,300	79,320	19,008	PETRORAFAELA S.R.L.	882.15	0	5	252	0	
2123	10,228	Orden de Pago	79,300	79,300	432	PETRORAFAELA S.R.L.	1,300.09	0	5	252	432	
2124	10,228	Orden de Pago	79,309	79,309	433	API	2,460.40	0	21	252	433	
2125	10,228	Orden de Pago	79,307	79,307	434	COMERCIAL EUSEBIA S.A.	9,106.42	0	2	13	434	
2126	10,228	Orden de Pago	79,309	79,309	435	COMERCIAL EUSEBIA S.A.	54,940.95	0	2	13	435	
2127	10,228	Orden de Pago	79,309	79,309	436	TALLER METALURGICO LOPEZ	14,045.55	0	17	13	436	
2128	10,228	Orden de Pago	79,309	79,309	437	SANTA CRUZ DANIEL DOMINGO	57,959.00	0	7	13	437	
2129	100,095	Facturas Cuenta Corriente	79,277	79,292	1,180	RETIRO EMPRESARIAL DEMARIA	37,500.00	8	0	0	0	
2131	60,301	Facturas Cuenta Corriente	79,269	79,292	12,768	LAURA Y SASIA SH	2,000.00	0	18	252	0	
2132	60,703	Documento de Contado	79,297	79,297	16	LEY 25413	257.84	0	0	0	0	
2133	60,703	Documento de Contado	79,307	79,307	17	LEY 25413	239.79	0	0	0	0	
2134	60,703	Documento de Contado	79,307	79,307	18	LEY 25413	54.64	0	0	0	0	
2135	60,703	Documento de Contado	79,307	79,307	19	LEY 25413	185.47	0	0	0	0	
2136	60,703	Documento de Contado	79,307	79,307	20	LEY 25413	84.27	0	0	0	0	
2137	60,703	Documento de Contado	79,308	79,308	21	LEY 25413	11.12	0	0	0	0	
2138	80,304	Facturas Cuenta Corriente	79,314	79,320	7,338	BYJ COMBUSTIBLES	414.02	0	24	252	0	
2139	80,304	Facturas Cuenta Corriente	79,310	79,320	90,216	OPER.DE ESTAC.DE SERV. SA	658.42	0	5	252	0	
2140	10,200	Facturas Cuenta Corriente	79,314	79,320	869,976	API	2,460.40	0	21	252	0	
2141	10,008	Facturas Cuenta Corriente	79,312	79,320	149	SANTA CRUZ DANIEL DOMINGO	57,959.00	0	7	13	0	
2142	100,075	Facturas Cuenta Corriente	79,299	79,320	481	ANDRETICH HUGO A	1,250.00	0	8	252	0	
2143	90,456	Facturas Cuenta Corriente	79,296	79,320	7,019,824	SANCOR SEGUROS	564.74	0	14	18	0	
2144	60,501	Facturas Cuenta Corriente	79,311	79,320	4,274	CORREO ANDREANI S.A.	495.85	0	12	252	0	
2145	100,050	Factura Cuenta Corriente	79,298	79,320	781	COOP AGR.GANAD.BDO.DE YRIGOYEN	198,772.18	2	4	200	0	
2146	100,050	Factura Cuenta Corriente	79,298	79,320	753	COOP AGR.GANAD.BDO.DE YRIGOYEN	50,626.10	2	4	200	0	
2147	60,607	Cobranza	79,316	79,316	55	PEIRETTI MIGUEL S.R.L.	833,160.78	0	3	96	55	
2148	60,607	Cobranza	79,316	79,316	56	PEIRETTI MIGUEL S.R.L.	-0.99	0	3	96	56	
2149	60,607	Cobranza	79,316	79,316	57	COOP AGR.GANAD.BDO.DE YRIGOYEN	238,050.25	0	4	200	57	
2150	10,228	Orden de Pago	79,316	79,316	438	ANDRETICH HUGO A	1,250.00	0	8	252	438	
2151	10,228	Orden de Pago	79,313	79,313	439	API	2,460.40	0	21	252	439	
2152	10,228	Orden de Pago	79,316	79,316	440	BYJ COMBUSTIBLES SRL	616.45	0	5	4	440	
2153	10,228	Orden de Pago	79,312	79,312	441	CORREO ANDREANI S.A.	599.98	0	12	252	441	
2154	10,228	Orden de Pago	79,313	79,313	442	MILANESIO OMAR MIGUEL	6,500.00	0	17	13	442	
2155	10,228	Orden de Pago	79,316	79,316	443	OPER.DE ESTAC.DE SERV. SA	999.99	0	5	252	443	
2156	10,228	Orden de Pago	79,316	79,316	444	POMIRO DAVID SEBASTIAN	8,228.00	0	17	96	444	
2157	10,228	Orden de Pago	79,316	79,316	445	SANCOR SEGUROS	751	0	14	18	445	
2158	60,703	Documento de Contado	79,311	79,311	22	LEY 25413	4,324.03	0	0	0	0	
2159	60,703	Documento de Contado	79,311	79,311	23	LEY 25413	1,222.67	0	0	0	0	
2160	60,703	Documento de Contado	79,313	79,313	24	LEY 25413	380.05	0	0	0	0	
2161	60,703	Documento de Contado	79,314	79,314	25	LEY 25413	630	0	0	0	0	
2162	60,703	Documento de Contado	79,315	79,315	26	LEY 25413	395.37	0	0	0	0	
2163	100,086	Documento de Contado	79,313	79,313	27	COMISION OPERAC.CAJA	45.59	0	0	0	0	
2164	100,086	Documento de Contado	79,315	79,315	28	COMISION OPERAC.CAJA	91.18	0	0	0	0	
2165	60,706	Facturas Cuenta Corriente	79,314	79,320	1,055,336	API	155	0	21	252	0	
2166	60,706	Facturas Cuenta Corriente	79,313	79,320	408,316	API	155	0	21	252	0	
2167	60,706	Facturas Cuenta Corriente	79,311	79,320	78,816	API	1,055.00	0	21	252	0	
2168	60,706	Facturas Cuenta Corriente	79,315	79,320	1,105,128	API	656	0	21	252	0	
2169	60,706	Facturas Cuenta Corriente	79,314	79,320	1,086,336	API	432	0	21	252	0	
2170	60,706	Facturas Cuenta Corriente	79,313	79,320	449,316	API	688	0	21	252	0	
2171	60,706	Facturas Cuenta Corriente	79,311	79,320	250,816	API	1,055.00	0	21	252	0	
2172	60,706	Facturas Cuenta Corriente	73,468	73,476	1,115,524	API	207	0	21	252	0	
2173	60,706	Facturas Cuenta Corriente	79,313	79,320	487,451	API	377	0	21	252	0	
2174	10,228	Orden de Pago	79,316	79,316	446	API	4,780.00	0	21	252	446	
2175	100,095	Facturas Cuenta Corriente	79,311	79,320	2,180	RETIRO EMPRESARIAL DEMARIA	37,500.00	8	0	0	0	
2176	10,179	Facturas Cuenta Corriente	79,311	79,320	2,181	RETIRO EMPRESARIAL FORNARI	37,500.00	8	0	0	0	
2177	100,074	Facturas Cuenta Corriente	79,312	79,320	21	CASTELLARI Fer. Y PONS EDITA	106,428.10	0	6	13	0	
2178	10,228	Orden de Pago	79,311	79,311	447	CASTELLARI Fer. Y PONS EDITA	128,778.00	0	6	13	447	
2179	10,313	Facturas Cuenta Corriente	79,312	79,320	31,151	COOP. LTDA AGR. GAN. SUNCHALES	16,023.28	0	32	18	0	
2180	100,083	Facturas Cuenta Corriente	79,320	79,320	4,626	TORRAZA LUIS ORDEÑADORAS	900	0	15	115	0	
2181	10,010	Facturas Cuenta Corriente	79,320	79,320	4,626	TORRAZA LUIS ORDEÑADORAS	2,761.75	0	15	115	0	
2182	155	Facturas Cuenta Corriente	79,319	79,320	9,351	BARTOLO J. PONS S.A.	230,317.80	0	38	101	0	
2183	155	Nota de Crédito	79,319	79,320	535	BARTOLO J. PONS S.A.	2,611.00	0	38	101	0	
2184	100,077	Facturas Cuenta Corriente	79,307	79,320	5,627,388	SANCOR SEGUROS	332.41	0	14	18	0	
2185	100,077	Facturas Cuenta Corriente	79,307	79,320	5,882,899	SANCOR SEGUROS	301.14	0	14	18	0	
2186	100,077	Facturas Cuenta Corriente	79,307	79,320	5,953,396	SANCOR SEGUROS	301.14	0	14	18	0	
2187	100,077	Facturas Cuenta Corriente	79,307	79,320	6,019,640	SANCOR SEGUROS	301.14	0	14	18	0	
2188	100,077	Facturas Cuenta Corriente	79,307	79,320	6,019,641	SANCOR SEGUROS	301.14	0	14	18	0	
2189	70,302	Facturas Cuenta Corriente	79,296	79,320	7,183,192	SANCOR SEGUROS	517.15	0	14	18	0	
2190	10,228	Orden de Pago	79,323	79,323	448	BARTOLO J. PONS S.A.	302,901.24	0	38	101	448	
2191	10,228	Orden de Pago	79,323	79,323	449	COMERCIAL EUSEBIA S.A.	15,590.85	0	2	13	449	
2192	10,228	Orden de Pago	79,323	79,323	450	GIORDANO RAUL NORBERTO	7,022.45	0	11	13	450	
2193	10,228	Orden de Pago	79,323	79,323	451	LAURA Y SASIA SH	2,420.00	0	18	252	451	
2194	10,228	Orden de Pago	79,323	79,323	452	TORRAZA LUIS ORDEÑADORAS	25,150.73	0	15	115	452	
2195	100,086	Documento de Contado	79,321	79,321	29	COMIS.MANTEN.CUENTA	586.56	0	0	0	0	
2196	60,703	Documento de Contado	79,321	79,321	30	LEY 25413	4.26	0	0	0	0	
2199	10,179	Facturas Cuenta Corriente	79,277	79,292	1,181	RETIRO EMPRESARIAL FORNARI	37,500.00	8	0	0	0	
2200	100,076	Facturas Cuenta Corriente	79,319	79,320	1,086	GIORDANO RAUL NORBERTO	3,208.47	0	11	13	0	
2201	10,228	Orden de Pago	79,326	79,326	453	COMERCIAL EUSEBIA S.A.	42,974.10	0	2	13	453	
2202	90,498	Facturas Cuenta Corriente	79,287	79,292	8,698	COMERCIAL EUSEBIA S.A.	23,306.40	0	2	13	0	
2203	10,305	Facturas Cuenta Corriente	79,290	79,292	8,736	COMERCIAL EUSEBIA S.A.	23,088.00	0	2	13	0	
2204	10,304	Facturas Cuenta Corriente	79,290	79,292	8,736	COMERCIAL EUSEBIA S.A.	16,416.00	0	2	13	0	
2205	10,194	Facturas Cuenta Corriente	79,290	79,292	8,736	COMERCIAL EUSEBIA S.A.	6,216.00	0	2	13	0	
2206	10,173	Facturas Cuenta Corriente	79,293	79,320	8,759	COMERCIAL EUSEBIA S.A.	6,480.00	0	2	13	0	
2207	10,002	Facturas Cuenta Corriente	79,293	79,320	8,759	COMERCIAL EUSEBIA S.A.	2,200.00	0	2	13	0	
2208	90,103	Facturas Cuenta Corriente	79,293	79,320	8,759	COMERCIAL EUSEBIA S.A.	1,948.40	0	2	13	0	
2209	10,018	Facturas Cuenta Corriente	79,293	79,320	8,759	COMERCIAL EUSEBIA S.A.	34,199.55	0	2	13	0	
2210	90,103	Facturas Cuenta Corriente	79,293	79,320	8,759	COMERCIAL EUSEBIA S.A.	2,845.92	0	2	13	0	
2211	58	Facturas Cuenta Corriente	79,293	79,320	8,759	COMERCIAL EUSEBIA S.A.	960	0	2	13	0	
2212	10,304	Facturas Cuenta Corriente	79,302	79,320	8,847	COMERCIAL EUSEBIA S.A.	6,724.00	0	2	13	0	
2213	10,194	Facturas Cuenta Corriente	79,302	79,320	8,847	COMERCIAL EUSEBIA S.A.	2,398.50	0	2	13	0	
2214	10,305	Facturas Cuenta Corriente	79,302	79,320	8,847	COMERCIAL EUSEBIA S.A.	5,916.30	0	2	13	0	
2215	10,173	Facturas Cuenta Corriente	79,302	79,320	8,847	COMERCIAL EUSEBIA S.A.	2,430.00	0	2	13	0	
2216	10,304	Facturas Cuenta Corriente	79,311	79,320	8,893	COMERCIAL EUSEBIA S.A.	16,010.50	0	2	13	0	
2217	90,103	Facturas Cuenta Corriente	79,311	79,320	8,893	COMERCIAL EUSEBIA S.A.	3,934.88	0	2	13	0	
2218	10,173	Facturas Cuenta Corriente	79,311	79,320	8,893	COMERCIAL EUSEBIA S.A.	4,680.00	0	2	13	0	
2219	10,018	Facturas Cuenta Corriente	79,311	79,320	8,893	COMERCIAL EUSEBIA S.A.	32,146.28	0	2	13	0	
2220	58	Facturas Cuenta Corriente	79,311	79,320	8,893	COMERCIAL EUSEBIA S.A.	960	0	2	13	0	
2221	80,304	Facturas Cuenta Corriente	79,328	79,351	874	OPER.DE ESTAC.DE SERV. SA	351.22	0	5	252	0	
2222	60,706	Facturas Cuenta Corriente	79,314	79,320	558,247	API	207	0	21	252	0	
2223	80,304	Facturas Cuenta Corriente	79,319	79,320	7,659	BYJ COMBUSTIBLES SRL	822.74	0	5	4	0	
2224	80,304	Facturas Cuenta Corriente	79,316	79,320	7,445	BYJ COMBUSTIBLES SRL	1,074.24	0	5	4	0	
